Header,colli_h,colli_o,colli_t_h,colli_t_o,eva_avg_h,eva_avg_o,eva_cur_h,eva_cur_o,idx_h,idx_o,robot_x,robot_y,stop,t
"seq: 210
stamp: 
  secs: 10
  nsecs: 638000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.23676300048828,69.26587677001953,False,1.5019999742507935
"seq: 211
stamp: 
  secs: 10
  nsecs: 663000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.23209381103516,69.35501098632812,False,1.5269999504089355
"seq: 212
stamp: 
  secs: 10
  nsecs: 679000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.22537231445312,69.4736557006836,False,1.5429999828338623
"seq: 213
stamp: 
  secs: 10
  nsecs: 687000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.22537231445312,69.4736557006836,False,1.5509999990463257
"seq: 214
stamp: 
  secs: 10
  nsecs: 709000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.2198257446289,69.56663513183594,False,1.5729999542236328
"seq: 215
stamp: 
  secs: 10
  nsecs: 722000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.21366119384766,69.66464233398438,False,1.5859999656677246
"seq: 216
stamp: 
  secs: 10
  nsecs: 735000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.21366119384766,69.66464233398438,False,1.5989999771118164
"seq: 217
stamp: 
  secs: 10
  nsecs: 747000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.208251953125,69.75201416015625,False,1.6109999418258667
"seq: 218
stamp: 
  secs: 10
  nsecs: 760000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.208251953125,69.75201416015625,False,1.6239999532699585
"seq: 219
stamp: 
  secs: 10
  nsecs: 764000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.20149230957031,69.85965728759766,False,1.628000020980835
